Temperatur,Luftfeuchtigkeit,CO2,Wassergehalt,Minute,Stunde,Wochentag_Monday,Wochentag_Saturday,Wochentag_Sunday,Wochentag_Tuesday,Wochentag_Wednesday,Wochentag_Friday,Wochentag_Thursday,Vorhersage
-1.0447357572865887,1.2999202244827104,-0.9022939851374285,0.8662205242607126,32,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.9158298194226994,0.8662205242607126,33,22,0,1,0,0,0,0,0,0.0
-1.1106569703629499,1.2999202244827104,-0.8947740772011671,0.8331277946662748,34,22,0,1,0,0,0,0,0,0.0
-1.1106569703629499,1.2999202244827104,-0.8947740772011671,0.8331277946662748,34,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.308632496981904,-0.892768768418163,0.8751292334852463,36,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.9022939851374285,0.8662205242607126,37,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.8917661140266624,0.8662205242607126,38,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.8917661140266624,0.8662205242607126,38,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.8917661140266624,0.8662205242607126,40,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.9113178746609425,0.8662205242607126,40,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2902399217058378,-0.9128218562481948,0.8563221033649739,41,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.8977820403756717,0.8662205242607126,43,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2999202244827104,-0.8917661140266624,0.8662205242607126,44,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2708793161520655,-0.8827422245031485,0.836525719166919,45,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2708793161520655,-0.8857501876776531,0.836525719166919,46,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2708793161520655,-0.9007900035501762,0.836525719166919,46,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2708793161520655,-0.8947740772011671,0.836525719166919,47,22,0,1,0,0,0,0,0,0.0
-0.9963935343638796,1.2708793161520655,-0.8907634596351618,0.860783248439275,49,22,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2708793161520655,-0.8857501876776531,0.836525719166919,50,22,0,1,0,0,0,0,0,0.0
-0.972222422902593,1.254906816570211,-0.8722143533923824,0.8565422088729852,51,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.899286021962924,0.8765562151894976,52,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9007900035501762,0.8765562151894976,53,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8932700956139147,0.8765562151894976,53,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8827422245031485,0.8765562151894976,54,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8917661140266624,0.8765562151894976,56,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8857501876776531,0.8765562151894976,57,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8917661140266624,0.8765562151894976,58,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8977820403756717,0.8765562151894976,59,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8947740772011671,0.8765562151894976,59,22,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9037979667246809,0.8765562151894976,0,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8902621324394101,0.8765562151894976,2,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8917661140266624,0.8765562151894976,3,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8917661140266624,0.8765562151894976,4,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8962780587884194,0.8765562151894976,5,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9068059298991855,0.8765562151894976,6,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9083099114864378,0.8765562151894976,6,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9098138930736901,0.8765562151894976,8,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9138245106396954,0.8765562151894976,9,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9068059298991855,0.8765562151894976,10,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9007900035501762,0.8765562151894976,10,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9007900035501762,0.8765562151894976,12,23,0,1,0,0,0,0,0,0.0
-0.8337878754422361,1.225865908239566,-0.8812382429158963,0.8962480557147959,12,23,0,1,0,0,0,0,0,0.0
-0.8337878754422361,1.225865908239566,-0.8692063902178777,0.8962480557147959,13,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8962780587884194,0.8496475967729833,15,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8902621324394101,0.8496475967729833,16,23,0,1,0,0,0,0,0,0.0
-0.8337878754422361,1.225865908239566,-0.8857501876776531,0.8962480557147959,17,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8666997542391248,0.8496475967729833,18,23,0,1,0,0,0,0,0,0.0
-0.767866662365875,1.2389343169883564,-0.8646944454561208,0.943025424736082,19,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9022939851374285,0.8765562151894976,19,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.9022939851374285,0.8765562151894976,21,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8917661140266624,0.8496475967729833,22,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8782302797413917,0.8765562151894976,23,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.221509771989969,-0.8907634596351618,0.858617010996364,23,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.879734261328644,0.8496475967729833,25,23,0,1,0,0,0,0,0,0.0
-0.8337878754422361,1.2389343169883564,-0.8857501876776531,0.9097449305145052,25,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.879734261328644,0.8496475967729833,26,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8827422245031485,0.8496475967729833,28,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8997873491586756,0.8496475967729833,29,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8932700956139147,0.8496475967729833,30,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8947740772011671,0.8496475967729833,31,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8877554964606572,0.8496475967729833,31,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.9053019483119332,0.8496475967729833,32,23,0,1,0,0,0,0,0,0.0
-0.8557616131344017,1.221509771989969,-0.8857501876776531,0.8806949415522011,34,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8857501876776531,0.8496475967729833,35,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8842462060904008,0.8496475967729833,36,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8666997542391248,0.8496475967729833,37,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8857501876776531,0.8496475967729833,38,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8917661140266624,0.8765562151894976,38,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2389343169883564,-0.8807369157201446,0.8765562151894976,39,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8737183349796347,0.8496475967729833,41,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.879734261328644,0.8496475967729833,42,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8767262981541393,0.8496475967729833,43,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8737183349796347,0.8496475967729833,44,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8767262981541393,0.8496475967729833,44,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8887581508521578,0.8496475967729833,45,23,0,1,0,0,0,0,0,0.0
-0.8337878754422361,1.2127974994907775,-0.8767262981541393,0.8827514644986482,47,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8767262981541393,0.8496475967729833,48,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.196824999908923,-0.8842462060904008,0.8332039959847051,49,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.196824999908923,-0.8737183349796347,0.8332039959847051,50,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.191500833381647,-0.8847475332861525,0.8277228892667913,51,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8827422245031485,0.8167608161438218,51,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8661984270433731,0.8496475967729833,53,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8947740772011671,0.8496475967729833,54,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8977820403756717,0.8167608161438218,55,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8917661140266624,0.8496475967729833,55,23,0,1,0,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8767262981541393,0.8496475967729833,57,23,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2127974994907775,-0.8819902337095223,0.7771402270690299,57,23,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.2389343169883564,-0.8917661140266624,0.8038630190612082,58,23,0,1,0,0,0,0,0,0.0
-1.0447357572865887,1.225865908239566,-0.8902621324394101,0.7905014840911697,0,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.2127974994907775,-0.8737183349796347,0.7771402270690299,1,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8787316069371433,0.8496475967729833,2,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8737183349796347,0.8496475967729833,3,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8707103718051301,0.8496475967729833,4,0,0,0,1,0,0,0,0,0.0
-0.9963935343638796,1.2127974994907775,-0.8767262981541393,0.8012603841925763,4,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.9007900035501762,0.8496475967729833,6,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.2127974994907775,-0.8947740772011671,0.8133388088698345,7,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8857501876776531,0.8496475967729833,8,0,0,0,1,0,0,0,0,0.0
-0.9963935343638796,1.2127974994907775,-0.8707103718051301,0.8012603841925763,8,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.8812382429158963,0.8496475967729833,10,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.196824999908923,-0.8827422245031485,0.7608101792668082,10,0,0,0,1,0,0,0,0,0.0
-1.0084790900945908,1.2127974994907775,-0.8744703257732609,0.7952257604031444,11,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.2127974994907775,-0.879734261328644,0.8496475967729833,13,0,0,0,1,0,0,0,0,0.0
-0.9480513114413063,1.2021491664361967,-0.9088112386821895,0.8144923176721991,14,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8932700956139147,0.8167608161438218,15,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8887581508521578,0.8167608161438218,16,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.9037979667246809,0.8167608161438218,16,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.9022939851374285,0.8167608161438218,17,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8847475332861525,0.8167608161438218,19,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1808525003270685,-0.8947740772011671,0.8167608161438218,20,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8947740772011671,0.7898547025370009,21,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8827422245031485,0.7898547025370009,22,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8932700956139147,0.7898547025370009,23,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8857501876776531,0.7898547025370009,23,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8827422245031485,0.7898547025370009,24,0,0,0,1,0,0,0,0,0.0
-0.9480513114413063,1.1547156828294873,-0.8827422245031485,0.7657744993049751,26,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.167784091578278,-0.8631904638688686,0.7671590772864838,27,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8707103718051301,0.7898547025370009,28,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8707103718051301,0.7898547025370009,29,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.879734261328644,0.7898547025370009,29,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8767262981541393,0.7898547025370009,30,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8737183349796347,0.7898547025370009,32,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1256747744988425,-0.8586785191071116,0.7599603425977136,33,0,0,0,1,0,0,0,0,0.0
-0.9480513114413063,1.1450353800526147,-0.8727156805881341,0.7558325413907747,34,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.1547156828294873,-0.8872541692649055,0.7537526803086793,35,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8737183349796347,0.7898547025370009,36,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8842462060904008,0.7898547025370009,36,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.899286021962924,0.7898547025370009,38,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.140195228664166,-0.8857501876776531,0.7749073486459818,39,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1547156828294873,-0.8707103718051301,0.7898547025370009,40,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.1256747744988425,-0.875222316566887,0.7239616888555644,40,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.1256747744988425,-0.8707103718051301,0.7239616888555644,42,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1256747744988425,-0.879734261328644,0.7599603425977136,42,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1256747744988425,-0.9068059298991855,0.7599603425977136,43,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.140195228664166,-0.8917661140266624,0.7029160823841715,45,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8842462060904008,0.6880722827199605,46,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8747209893711353,0.6880722827199605,47,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8767262981541393,0.6880722827199605,48,0,0,0,1,0,0,0,0,0.0
-0.9480513114413063,1.1256747744988425,-0.8631904638688686,0.7359490872261014,49,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8646944454561208,0.6880722827199605,49,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.1256747744988425,-0.8692063902178777,0.7239616888555644,51,0,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.1256747744988425,-0.8917661140266624,0.7239616888555644,52,0,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.1256747744988425,-0.8767262981541393,0.7599603425977136,53,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8767262981541393,0.6554171310242414,53,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8616864822816163,0.6554171310242414,55,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8666997542391248,0.6880722827199605,55,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8707103718051301,0.6880722827199605,56,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8646944454561208,0.6880722827199605,58,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8646944454561208,0.6880722827199605,59,0,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8707103718051301,0.6880722827199605,0,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8837448788946491,0.6554171310242414,1,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.109702274916988,-0.8767262981541393,0.6717444993268451,1,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.1256747744988425,-0.8677024086306254,0.6880722827199605,2,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8707103718051301,0.6554171310242414,4,1,0,0,1,0,0,0,0,0.0
-1.0886832326707843,1.0850175028359397,-0.8626891366731169,0.6249005695659453,5,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.9022939851374285,0.6554171310242414,6,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.109702274916988,-0.9053019483119332,0.6717444993268451,7,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8827422245031485,0.6554171310242414,8,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0937297753351334,-0.8827422245031485,0.6554171310242414,8,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.080661366586343,-0.8887581508521578,0.6420586838742843,9,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0675929578375545,-0.8782302797413917,0.6287005145757473,11,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0675929578375545,-0.8767262981541393,0.6287005145757473,12,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0675929578375545,-0.8737183349796347,0.6287005145757473,13,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0675929578375545,-0.879734261328644,0.6287005145757473,14,1,0,0,1,0,0,0,0,0.0
-1.0447357572865887,1.0675929578375545,-0.879734261328644,0.6287005145757473,14,1,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.0675929578375545,-0.875222316566887,0.6643838511231023,15,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0675929578375545,-0.8481506479963454,0.7001757965906769,17,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0356479586738454,-0.855670555932607,0.6672966682108099,18,1,0,0,1,0,0,0,0,0.0
-0.9963935343638796,1.0356479586738454,-0.8677024086306254,0.6197497099697742,19,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.022579549925055,-0.8692063902178777,0.6538466008181849,20,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8737183349796347,0.640396815098407,21,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8722143533923824,0.640396815098407,21,1,0,0,1,0,0,0,0,0.0
-0.972222422902593,1.0095111411762643,-0.8767262981541393,0.6048115396483366,23,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8827422245031485,0.640396815098407,24,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8767262981541393,0.640396815098407,25,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8646944454561208,0.640396815098407,25,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8646944454561208,0.640396815098407,27,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8812382429158963,0.640396815098407,27,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8947740772011671,0.640396815098407,28,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8812382429158963,0.640396815098407,30,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.879734261328644,0.640396815098407,31,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,1.0095111411762643,-0.8707103718051301,0.640396815098407,32,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.8677024086306254,0.6105094108025769,33,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.990150535622492,-0.8656970998476214,0.6204717243587585,34,1,0,0,1,0,0,0,0,0.0
-0.9480513114413063,0.9804702328456193,-0.8897608052436584,0.5868427989808658,34,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.88048625212227,0.6105094108025769,36,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.8880061600585316,0.6105094108025769,37,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.8887581508521578,0.6105094108025769,38,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.8897608052436584,0.6105094108025769,38,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9804702328456193,-0.8857501876776531,0.6105094108025769,40,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9485252336819104,-0.8842462060904008,0.5776348724904604,40,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9698218997910407,-0.8887581508521578,0.5995510443812141,41,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9485252336819104,-0.8636917910646202,0.5776348724904604,43,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9485252336819104,-0.8601825006943639,0.5776348724904604,44,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.931100688683523,-0.8646944454561208,0.5597040154193349,45,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8707103718051301,0.5507387746258647,46,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8707103718051301,0.5507387746258647,46,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8737183349796347,0.5507387746258647,47,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8616864822816163,0.5507387746258647,49,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8782302797413917,0.5507387746258647,50,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8827422245031485,0.5507387746258647,51,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.9223884161843313,-0.8827422245031485,0.5507387746258647,52,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.901091750075201,-0.8697077174136294,0.5288242684689777,53,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8904434170206225,-0.8631904638688686,0.5178672958248394,53,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8904434170206225,-0.8406307400600839,0.5178672958248394,54,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8904434170206225,-0.8496546295835977,0.5178672958248394,56,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.873018872022235,-0.8697077174136294,0.49993810747900874,57,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8773750082718319,-0.8827422245031485,0.5044203576359868,58,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8643065995230412,-0.8917661140266624,0.4909737010218646,59,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8708408038974366,-0.8812382429158963,0.49769699413262164,59,1,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8773750082718319,-0.8887581508521578,0.5044203576359868,0,2,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8773750082718319,-0.8787316069371433,0.5044203576359868,2,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8643065995230412,-0.8767262981541393,0.42094254104051676,3,2,0,0,1,0,0,0,0,0.0
-0.972222422902593,0.8643065995230412,-0.8827422245031485,0.4559049332940061,4,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8773750082718319,-0.8707103718051301,0.4342963893239792,5,2,0,0,1,0,0,0,0,0.0
-0.9480513114413063,0.8546262967461685,-0.8566732103241076,0.4576453463845049,6,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8643065995230412,-0.8571745375198593,0.42094254104051676,6,2,0,0,1,0,0,0,0,0.0
-0.972222422902593,0.8643065995230412,-0.8827422245031485,0.4559049332940061,8,2,0,0,1,0,0,0,0,0.0
-0.9963935343638796,0.8342976609147172,-0.8847475332861525,0.4135047683232123,9,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8352656911923962,-0.879734261328644,0.3912683168828176,10,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8352656911923962,-0.8947740772011671,0.3912683168828176,10,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8246173581378177,-0.8787316069371433,0.3803881116170888,12,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8497861453577198,-0.8631904638688686,0.40610525754308285,12,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8643065995230412,-0.8616864822816163,0.42094254104051676,13,2,0,0,1,0,0,0,0,0.0
-0.972222422902593,0.8497861453577198,-0.8631904638688686,0.4410161715830534,15,2,0,0,1,0,0,0,0,0.0
-0.9963935343638796,0.8352656911923962,-0.8606838278901155,0.41449617209071715,16,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8352656911923962,-0.855670555932607,0.3912683168828176,17,2,0,0,1,0,0,0,0,0.0
-1.0447357572865887,0.8352656911923962,-0.8646944454561208,0.3912683168828176,18,2,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8352656911923962,-0.8601825006943639,0.46109324994218176,19,2,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8192931916105418,-0.8541665743453547,0.44465959449205045,19,2,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8033206920286874,-0.8656970998476214,0.42822635960729244,21,2,0,0,1,0,0,0,0,0.0
-0.9480513114413063,0.8033206920286874,-0.853665247149603,0.40497999689308406,22,2,0,0,1,0,0,0,0,0.0
-0.8997090885185972,0.8033206920286874,-0.8601825006943639,0.42822635960729244,23,2,0,0,1,0,0,0,0,0.0
